source,target,weight
IDN,PRT,118121.119
IDN,USA,16413378.231
IDN,TGO,62865.297
IDN,IRL,75769.444
IDN,BHR,27621.847000000005
IDN,COL,138295.46300000002
IDN,KAZ,8168.231000000001
IDN,BEN,167364.206
IDN,GEO,38137.838
IDN,KOR,16374939.837999996
IDN,HND,24220.986
IDN,COG,26265.980000000007
IDN,DZA,159576.2
IDN,SGP,18366684.055
IDN,ZMB,2464.6200000000003
IDN,EGY,1397241.3019999997
IDN,ETH,16059.062000000004
IDN,HTI,21702.958
IDN,BGR,44922.34
IDN,MLI,5495.417
IDN,MUS,85357.27800000003
IDN,GAB,16782.097
IDN,ITA,3167540.601000001
IDN,AUS,5581224.040999999
IDN,CMR,43806.20300000002
IDN,CHE,123695.07499999998
IDN,CZE,69419.997
IDN,AFG,35572.869
IDN,BOL,5725.39
IDN,MMR,359471.44599999994
IDN,IRN,782621.549
IDN,MLT,3702.001
IDN,GHA,163964.10599999997
IDN,LBN,64158.83700000001
IDN,CAN,960259.86
IDN,SWE,170446.469
IDN,SLE,20498.416
IDN,LBY,19600.531000000003
IDN,MAR,75546.30600000001
IDN,CRI,23923.711000000003
IDN,TJK,2577.685
IDN,MYS,10985373.096000005
IDN,MDG,45464.147
IDN,MRT,26421.246000000006
IDN,PER,161982.56300000002
IDN,FRA,1311924.4939999997
IDN,CYP,11423.867
IDN,GIN,16218.792
IDN,SUR,4715.910000000001
IDN,MWI,8642.946
IDN,ISL,809.411
IDN,ZAF,1433968.7709999995
IDN,KGZ,2497.327
IDN,NIC,7581.643999999999
IDN,QAT,74309.72900000002
IDN,SWZ,1193.242
IDN,URY,44653.56799999999
IDN,CHL,213966.915
IDN,BFA,5567.451000000001
IDN,BEL,1373972.3399999996
IDN,ARG,353365.543
IDN,KWT,120719.09399999994
IDN,TTO,8197.047
IDN,TZA,298567.8309999999
IDN,IND,13312677.525
IDN,TCD,1552.808
IDN,SVN,105453.28999999996
IDN,NOR,67481.978
IDN,CAF,533.135
IDN,TUR,1432552.7910000002
IDN,MNG,3818.085
IDN,FIN,218989.12000000005
IDN,PRY,19597.016000000003
IDN,ARE,1734502.2650000004
IDN,LUX,35687.617000000006
IDN,MEX,657745.2680000002
IDN,PAN,143184.303
IDN,PAK,935997.059
IDN,YEM,95252.691
IDN,LTU,46834.819
HND,AUT,656.1129999999999
HND,THA,1471.473
HND,NZL,540.282
HND,POL,430.292
HND,ECU,5287.608000000001
HND,NLD,52076.411
HND,DEU,391334.408
HND,ESP,34575.162000000004
HND,VNM,260.98
HND,HUN,8.778
HND,GRC,205.622
HND,ARM,0.504
HND,DOM,33074.924
HND,UKR,22.472
HND,SAU,19.588
HND,ISR,2396.104
HND,MOZ,130.0
HND,JAM,9212.677
HND,BRA,2132.271
HND,LKA,16.179
HND,JPN,45653.355
HND,DNK,3757.547
HND,PHL,40.598
HND,KEN,5.11
HND,GTM,149511.767
HND,AGO,260.465
HND,RUS,23316.738
HND,CHN,90920.365
HND,GBR,41848.576
HND,SVK,17.042
HND,PRT,15127.047
HND,USA,1237569.253
HND,IRL,2344.565
HND,COL,8046.451000000002
HND,GEO,30.312
HND,KOR,80489.65299999999
HND,IDN,477.578
HND,EGY,138.496
HND,HTI,3141.851
HND,BGR,4358.506
HND,MUS,9.043
HND,ITA,71222.021
HND,AUS,6808.990000000001
HND,CHE,2986.8140000000003
HND,CZE,5119.1
HND,BOL,239.506
HND,IRN,57.436
HND,GHA,428.4
HND,LBN,67.64599999999999
HND,CAN,27910.732
HND,SWE,29604.86
HND,MAR,1116.025
HND,CRI,102008.97499999998
HND,MYS,65.83000000000001
HND,PER,5085.194
HND,FRA,63520.454000000005
HND,CYP,9.663
HND,SUR,380.657
HND,ISL,2.7
HND,ZAF,1853.98
HND,NIC,150615.26199999996
HND,URY,430.399
HND,CHL,8824.624
HND,BEL,245174.28199999995
HND,ARG,1338.393
HND,TTO,6427.34
HND,IND,710.694
HND,SVN,870.2130000000001
HND,NOR,2434.804
HND,TUR,369.299
HND,FIN,13663.372
HND,PRY,85.45699999999998
HND,ARE,26.974
HND,LUX,0.102
HND,MEX,107807.01300000006
HND,PAN,21573.142
HND,PAK,1.097
HND,LTU,24.192
COG,LBR,6787.808
COG,AZE,32.221000000000004
COG,AUT,13.884
COG,THA,1764.5269999999998
COG,NZL,21.263
COG,POL,21288.564
COG,ECU,15.347
COG,NLD,692737.0270000001
COG,DEU,2797.3859999999995
COG,ESP,348151.86899999995
COG,VNM,529.5949999999999
COG,GRC,25124.39
COG,NGA,133213.351
COG,DOM,11025.941
COG,SEN,474.956
COG,UKR,14.965
COG,ALB,88.636
COG,SAU,28.716
COG,ISR,41.238
COG,MOZ,2375.476
COG,TUN,195.743
COG,BRA,114609.066
COG,JPN,182.898
COG,OMN,886.1990000000001
COG,DNK,75924.934
COG,KEN,2653.573
COG,UGA,2200.863
COG,AGO,1197014.0909999998
COG,RUS,583.8199999999999
COG,CHN,3850537.593
COG,IRQ,40.36
COG,GBR,413897.018
COG,PRT,215606.757
COG,USA,1883155.472
COG,TGO,1329.359
COG,IRL,178.413
COG,COL,2105.128
COG,KAZ,7.292
COG,BEN,52777.287
COG,KOR,1831.42
COG,IDN,127286.58900000002
COG,DZA,43.204
COG,SGP,76791.192
COG,EGY,841.998
COG,BGR,9.435
COG,MLI,20.417
COG,GAB,416247.062
COG,ITA,284550.779
COG,AUS,587387.9500000001
COG,CMR,79309.05299999999
COG,CHE,6685.624
COG,CZE,151.268
COG,IRN,9.879
COG,GHA,5580.145
COG,LBN,4.723
COG,CAN,396028.067
COG,SWE,11969.007
COG,LBY,4.689
COG,MAR,10085.27
COG,CRI,1.061
COG,MYS,95156.639
COG,MRT,3305.304
COG,PER,6.4
COG,FRA,1018305.189
COG,CYP,19.928
COG,GIN,47.965
COG,ISL,82899.083
COG,ZAF,3714.308
COG,KGZ,3.806
COG,QAT,11.15
COG,BFA,63.447
COG,BEL,6438.093
COG,ARG,225.422
COG,KWT,23.629
COG,TZA,4967.259000000001
COG,IND,167420.85400000002
COG,TCD,4706.091
COG,NOR,13268.845
COG,CAF,450.312
COG,TUR,577.942
COG,ARE,2121.138
COG,MEX,29616.386
COG,PAK,142.765
DZA,LBR,77174.736
DZA,JOR,9310.66
DZA,POL,42726.39
DZA,NLD,4916227.813
DZA,DEU,498130.686
DZA,SDN,16933.073
DZA,ESP,7186050.99
DZA,VNM,30.184
DZA,GRC,295318.974
DZA,HRV,6840.702
DZA,NGA,10785.374
DZA,SEN,830.0769999999998
DZA,UKR,17726.092
DZA,ALB,81.748
DZA,SAU,20799.088
DZA,MOZ,1643.523
DZA,TUN,650330.0219999999
DZA,BRA,3233930.68
DZA,JPN,235680.328
DZA,OMN,793.409
DZA,DNK,135788.86200000002
DZA,PHL,3212.297
DZA,KEN,7.166
DZA,AGO,1056.1219999999998
DZA,NER,13355.403000000002
DZA,LVA,129.572
DZA,RUS,2170.381
DZA,MKD,3343.19
DZA,CHN,2173826.218
DZA,IRQ,41576.291000000005
DZA,GBR,2855040.952
DZA,PRT,1848518.827
DZA,USA,15127342.476000002
DZA,IRL,150075.451
DZA,BHR,290.90200000000004
DZA,COL,32159.401
DZA,KAZ,3.886
DZA,BEN,106.002
DZA,KOR,256959.088
DZA,IDN,449945.889
DZA,HND,0.009
DZA,COG,80.1
DZA,SGP,39520.133
DZA,EGY,650919.0320000001
DZA,HTI,70.894
DZA,BGR,32347.766
DZA,MLI,1021.965
DZA,GAB,73.30799999999999
DZA,ITA,10440846.883
DZA,AUS,23.278
DZA,CMR,1073.315
DZA,CHE,324335.603
DZA,CZE,179.35199999999998
DZA,IRN,2895.421
DZA,MLT,26086.579
DZA,GHA,19053.171
DZA,LBN,12612.349
DZA,CAN,4458571.259000001
DZA,SWE,105479.403
DZA,SLE,2429.024
DZA,LBY,11377.183999999996
DZA,MAR,922068.261
DZA,TJK,382.894
DZA,MYS,96.057
DZA,MDG,25.458
DZA,MRT,659.8860000000001
DZA,FRA,6533567.260999998
DZA,CYP,748.867
DZA,GIN,12280.34
DZA,ISL,1359744.646
DZA,ZAF,1970.368
DZA,QAT,1727.438
DZA,SWZ,281.594
DZA,URY,5668.594
DZA,CHL,8.462
DZA,BFA,55.56400000000001
DZA,BEL,2119178.862
DZA,ARG,60.653
DZA,KWT,572.143
DZA,IND,2236777.662
DZA,TCD,9.564
DZA,SVN,90345.284
DZA,NOR,59892.885
DZA,TUR,2524921.7470000004
DZA,ARE,10653.583
DZA,MEX,18399.667
DZA,PAN,38315.125
DZA,PAK,363.541
DZA,YEM,35.635
SGP,NPL,78960.05442725771
SGP,LBR,5000.99691215142
SGP,AZE,26947.838154367048
SGP,LSO,918.34356091321
SGP,JOR,45739.75553382677
SGP,AUT,164600.70787898003
SGP,THA,13748869.104456918
SGP,NZL,2098568.9792641
SGP,POL,297593.446267809
SGP,ECU,139470.8717065163
SGP,NLD,7284275.268118502
SGP,DEU,5877571.571899052
SGP,BDI,333.08109583997
SGP,ESP,424742.4550776253
SGP,VNM,9843902.184002236
SGP,HUN,646798.033437582
SGP,GRC,60082.51094420457
SGP,HRV,9588.09494375646
SGP,BGD,2163854.685521616
SGP,MDA,1967.50060344375
SGP,BWA,4445.11578942294
SGP,NGA,311500.6605893347
SGP,ARM,3520.5279374866604
SGP,DOM,8016.539989171281
SGP,SEN,20753.64386336655
SGP,UKR,47963.18217179176
SGP,KHM,3677624.823006555
SGP,ALB,671.1264388431401
SGP,SAU,851842.4160175577
SGP,ISR,617757.475522841
SGP,BLR,6870.2992969505485
SGP,MOZ,96759.20590708252
SGP,TUN,18587.362552000846
SGP,JAM,8651.40753491231
SGP,BRA,1359472.0054137823
SGP,EST,11995.92745278577
SGP,LKA,1299874.4314088095
SGP,JPN,16814217.706352625
SGP,OMN,154011.69103207617
SGP,DNK,144513.13074100166
SGP,PHL,6575825.747167552
SGP,KEN,169856.52818998464
SGP,UGA,4222.231433976849
SGP,GTM,9600.65035220672
SGP,AGO,246833.21631168708
SGP,NER,3250.27957256809
SGP,LVA,12669.711036745108
SGP,RUS,387099.2554008271
SGP,MKD,4605.76089606041
SGP,COM,2181.42783408047
SGP,CHN,41476464.27297411
SGP,IRQ,58267.39522651753
SGP,GBR,5895736.710909877
SGP,UZB,1980.2827443365604
SGP,TKM,17765.14559120454
SGP,ZWE,9992.29683573357
SGP,SVK,50388.55581635016
SGP,BIH,1944.43276518347
SGP,PRT,97979.40990427282
SGP,USA,21632638.755898934
SGP,TGO,24612.669813189048
SGP,IRL,347099.1139083934
SGP,BHR,73533.88406552191
SGP,COL,94542.99572521004
SGP,KAZ,44538.20962777732
SGP,BEN,46592.94891958991
SGP,GEO,10103.198435580429
SGP,KOR,14904026.48833032
SGP,IDN,44476708.86085404
SGP,HND,3823.51089824244
SGP,COG,25441.766711400007
SGP,DZA,143778.82789258735
SGP,ZMB,4015.4371264275096
SGP,EGY,659871.517563544
SGP,ETH,7029.774145963492
SGP,HTI,2705.47015300792
SGP,BGR,15070.34459183535
SGP,MLI,816.1643979088701
SGP,MUS,99064.20849121978
SGP,GAB,19943.13345657769
SGP,ITA,629147.5635469515
SGP,AUS,15447654.546740692
SGP,CMR,39152.22659704297
SGP,CHE,1020022.0915244286
SGP,CZE,777886.0442874555
SGP,AFG,27116.50004284161
SGP,BOL,2560.54675349211
SGP,MMR,1147390.2630954222
SGP,IRN,302436.3510010708
SGP,MLT,123860.34224139598
SGP,GHA,62919.07461328518
SGP,LBN,51128.10135527822
SGP,CAN,1348312.9402464775
SGP,SWE,260207.0787597498
SGP,SLE,2474.59447340248
SGP,LBY,8879.596633961643
SGP,MAR,182693.16283314428
SGP,CRI,23464.8666559958
SGP,MYS,50095784.14414756
SGP,MDG,142346.03717060498
SGP,MRT,4811.834433108171
SGP,PER,36156.49675329228
SGP,FRA,6599875.97175491
SGP,CYP,17385.792779378477
SGP,GIN,10167.88878142588
SGP,SUR,9487.81555995496
SGP,MWI,2319.4689095243502
SGP,ISL,2556.75117284858
SGP,ZAF,1578060.3888756076
SGP,KGZ,3250.7322419007605
SGP,NIC,2668.3464944144
SGP,QAT,185549.6137218706
SGP,SWZ,1022.70492423304
SGP,URY,18713.90948593609
SGP,CHL,70491.34391679002
SGP,BEL,3887893.832286759
SGP,ARG,158832.0569694438
SGP,KWT,136561.71865151238
SGP,TTO,13744.27245502284
SGP,TZA,147085.81921568056
SGP,IND,13873672.267816398
SGP,SVN,41715.18546550285
SGP,NOR,902913.3712506844
SGP,TUR,391565.1876151329
SGP,MNG,69755.93286384067
SGP,FIN,176319.76160621023
SGP,PRY,4248.770267489221
SGP,ARE,4522669.871996179
SGP,LUX,6064.2893302582
SGP,MEX,2453394.30107565
SGP,PAN,3159681.100016802
SGP,PAK,1857793.7348008235
SGP,YEM,27161.98654857928
SGP,LTU,9018.352115487658
ZMB,NPL,2.929
ZMB,LBR,134.018
ZMB,LSO,1141.639
ZMB,AUT,26.756
ZMB,RWA,11446.322
ZMB,THA,4097.148
ZMB,NZL,917.456
ZMB,POL,5911.888
ZMB,NLD,12336.589000000002
ZMB,DEU,12148.504
ZMB,BDI,28145.565
ZMB,ESP,1332.5830000000003
ZMB,HUN,1.641
ZMB,GRC,0.006
ZMB,HRV,1.984
ZMB,MDA,5.001
ZMB,BWA,28947.246
ZMB,NGA,731.0160000000001
ZMB,ARM,95.728
ZMB,SEN,61.447
ZMB,UKR,143.394
ZMB,SAU,11641.887
ZMB,ISR,349.896
ZMB,MOZ,24190.071
ZMB,JAM,2.095
ZMB,BRA,170.31699999999998
ZMB,JPN,3945.526
ZMB,DNK,93.837
ZMB,PHL,779.971
ZMB,KEN,80925.581
ZMB,UGA,2645.571
ZMB,AGO,2503.404
ZMB,RUS,142.962
ZMB,CHN,1517857.8109999995
ZMB,GBR,327556.90700000006
ZMB,ZWE,244165.13099999996
ZMB,SVK,2.516
ZMB,PRT,3.198
ZMB,USA,6050.795999999999
ZMB,TGO,0.1
ZMB,IRL,295.896
ZMB,BHR,39.872
ZMB,COL,3.432
ZMB,KAZ,1.794
ZMB,BEN,288.422
ZMB,KOR,120.034
ZMB,IDN,158.441
ZMB,COG,1233.223
ZMB,SGP,28399.621000000003
ZMB,EGY,6667.863
ZMB,ETH,2.58
ZMB,BGR,471.935
ZMB,MLI,145.833
ZMB,MUS,65528.657
ZMB,ITA,526.009
ZMB,AUS,1072.6719999999998
ZMB,CMR,0.22
ZMB,CHE,4591255.52
ZMB,CZE,0.3
ZMB,MLT,0.01
ZMB,GHA,498.713
ZMB,LBN,195.319
ZMB,CAN,477.506
ZMB,SWE,3103.379999999999
ZMB,SLE,0.593
ZMB,MAR,760.9559999999999
ZMB,CRI,2827.133
ZMB,MYS,2369.703
ZMB,MDG,360.62700000000007
ZMB,MRT,236.716
ZMB,PER,20.051
ZMB,FRA,2501.665
ZMB,CYP,21.718
ZMB,GIN,52.328
ZMB,MWI,119782.558
ZMB,ISL,149.174
ZMB,ZAF,847213.0800000002
ZMB,NIC,1.062
ZMB,SWZ,1905.306
ZMB,BFA,130.279
ZMB,BEL,85438.43000000001
ZMB,KWT,0.134
ZMB,TZA,48177.76499999999
ZMB,IND,38132.431
ZMB,SVN,4797.945
ZMB,NOR,204.85700000000003
ZMB,TUR,114.724
ZMB,FIN,180.386
ZMB,ARE,88345.68100000001
ZMB,LUX,43928.345
ZMB,MEX,61.286
ZMB,PAK,105.809
EGY,NPL,4872.469999999999
EGY,LBR,4334.635999999999
EGY,AZE,9358.352999999996
EGY,JOR,861638.0409999997
EGY,AUT,21484.826
EGY,RWA,15780.023999999998
EGY,THA,22566.574000000004
EGY,NZL,4272.507
EGY,POL,67934.038
EGY,ECU,1430.6629999999998
EGY,NLD,699459.523
EGY,DEU,792074.2830000002
EGY,SDN,533409.5479999998
EGY,BDI,14029.854000000005
EGY,ESP,1312088.2460000005
EGY,VNM,16455.430000000004
EGY,HUN,13307.011
EGY,GRC,400584.088
EGY,HRV,13807.889
EGY,BGD,59428.64900000001
EGY,MDA,409.707
EGY,NGA,115252.94399999996
EGY,ARM,2345.722
EGY,DOM,1827.598
EGY,SEN,23558.716
EGY,UKR,112867.78500000002
EGY,KHM,44.975
EGY,ALB,12077.773000000005
EGY,SAU,1974811.252
EGY,ISR,56411.53599999997
EGY,BLR,2524.739
EGY,MOZ,4773.427
EGY,TUN,184232.32700000005
EGY,JAM,192.189
EGY,BRA,299680.234
EGY,EST,3770.197
EGY,LKA,13567.579999999996
EGY,JPN,362143.78300000005
EGY,OMN,117182.257
EGY,DNK,27199.326
EGY,PHL,41876.688
EGY,KEN,227299.521
EGY,UGA,60447.194
EGY,GTM,4017.212
EGY,AGO,24554.331
EGY,NER,4144.051
EGY,LVA,8652.47
EGY,RUS,353131.0350000001
EGY,MKD,935.302
EGY,COM,111.255
EGY,CHN,622844.617
EGY,IRQ,449890.163
EGY,GBR,965716.1539999996
EGY,UZB,92.202
EGY,TKM,256.673
EGY,ZWE,11602.951
EGY,SVK,310.205
EGY,BIH,1138.0659999999998
EGY,PRT,90560.12399999998
EGY,USA,1819195.1619999995
EGY,TGO,7485.961000000001
EGY,IRL,25613.491999999995
EGY,BHR,38196.19000000001
EGY,COL,13988.321
EGY,KAZ,8143.143999999998
EGY,BEN,6774.714000000001
EGY,GEO,20957.682
EGY,KOR,433387.55900000007
EGY,IDN,102134.98600000003
EGY,HND,142.816
EGY,COG,24426.338
EGY,DZA,386785.1400000001
EGY,SGP,87972.055
EGY,ZMB,32932.043
EGY,ETH,49483.736
EGY,HTI,7200.807000000001
EGY,BGR,27485.240999999995
EGY,MLI,9281.018000000002
EGY,MUS,32757.958
EGY,GAB,14250.932000000004
EGY,ITA,2713664.811
EGY,AUS,59337.08199999998
EGY,CMR,52022.17200000001
EGY,CHE,272451.874
EGY,CZE,53727.662
EGY,AFG,4212.569
EGY,BOL,92.437
EGY,MMR,28.753
EGY,IRN,92305.089
EGY,MLT,282036.208
EGY,GHA,71320.157
EGY,LBN,964460.609
EGY,CAN,61894.37299999999
EGY,SWE,39566.24600000001
EGY,SLE,4837.764999999999
EGY,LBY,552115.862
EGY,MAR,489494.0829999999
EGY,CRI,675.5419999999999
EGY,TJK,128.092
EGY,MYS,131616.402
EGY,MDG,320.38
EGY,MRT,7995.394
EGY,PER,2439.2000000000003
EGY,FRA,1288561.91
EGY,CYP,135790.02800000002
EGY,GIN,15353.168999999998
EGY,SUR,170.11499999999998
EGY,MWI,2356.7810000000004
EGY,ISL,219.895
EGY,ZAF,1008470.9879999998
EGY,NIC,14.899
EGY,QAT,273615.4289999999
EGY,SWZ,704.4069999999999
EGY,URY,8720.813
EGY,CHL,40301.008
EGY,BFA,11038.023
EGY,BEL,550850.1729999998
EGY,ARG,7551.827
EGY,KWT,256591.05599999992
EGY,TTO,671.9739999999999
EGY,TZA,44516.47199999999
EGY,IND,2264274.7870000005
EGY,TCD,5524.169
EGY,SVN,47465.94799999998
EGY,NOR,12117.955
EGY,CAF,446.538
EGY,TUR,1527384.352000001
EGY,MNG,289.56
EGY,FIN,23603.091
EGY,PRY,326.904
EGY,ARE,865637.5960000001
EGY,LUX,299.05000000000007
EGY,MEX,23839.717
EGY,PAN,8948.45
EGY,PAK,158366.87699999998
EGY,YEM,193921.79800000004
EGY,LTU,16604.528
ETH,NPL,258.7251539618457
ETH,LBR,4.343160205904
ETH,LSO,18.8536350780134
ETH,JOR,21171.801279556705
ETH,AUT,82.41723655243622
ETH,RWA,296.42635671860825
ETH,THA,9244.33647521508
ETH,NZL,3354.4283590923706
ETH,POL,602.3244268858551
ETH,ECU,3.070529581584
ETH,NLD,22249.42069332839
ETH,DEU,216685.70096365164
ETH,SDN,119998.54468976984
ETH,BDI,174.21976004566898
ETH,ESP,9636.868281847115
ETH,VNM,3413.725183091465
ETH,HUN,318.91584213276855
ETH,GRC,9723.67744894989
ETH,BGD,4706.15781664571
ETH,BWA,64.7962152387101
ETH,NGA,250.8818043507612
ETH,DOM,178.99966868464583
ETH,SEN,162.7491843757356
ETH,UKR,189.1311106009737
ETH,KHM,8.462601881588899
ETH,ALB,82.1636296945703
ETH,SAU,134028.3437377839
ETH,ISR,58536.4471297698
ETH,BLR,27.6580442557585
ETH,MOZ,309.538349106237
ETH,TUN,1217.3507220930148
ETH,JAM,755.3187866925683
ETH,BRA,225.9668925277708
ETH,EST,350.518051526442
ETH,LKA,762.6524131253344
ETH,JPN,26534.77561883217
ETH,OMN,376.4268184033947
ETH,DNK,1220.480657304007
ETH,PHL,103.1616663407421
ETH,KEN,16854.282535941602
ETH,UGA,238.44826656931696
ETH,GTM,159.5145949732994
ETH,AGO,4079.207693796181
ETH,NER,18.0394786450398
ETH,LVA,617.8074672757745
ETH,RUS,5725.741332539237
ETH,COM,322.5040316459713
ETH,CHN,268282.962127544
ETH,IRQ,507.3647991299208
ETH,GBR,56058.250566383314
ETH,ZWE,672.4037715058588
ETH,SVK,352.7674083741343
ETH,BIH,95.4078981428706
ETH,PRT,623.0964809141658
ETH,USA,77397.20998360463
ETH,TGO,55.1874936676893
ETH,IRL,377.37190429831713
ETH,BHR,1814.7987878355648
ETH,COL,100.699564675577
ETH,KAZ,1.1292474949542
ETH,BEN,26.87317101077661
ETH,GEO,119.3741270165145
ETH,KOR,13967.883827993934
ETH,IDN,12729.19814041548
ETH,HND,776.023081082221
ETH,COG,374.39178234412753
ETH,DZA,1136.2709253773005
ETH,SGP,2692.7823040011945
ETH,ZMB,220.51755659121628
ETH,EGY,10986.138412724376
ETH,BGR,1168.582297992055
ETH,MLI,71.7493220328019
ETH,MUS,9.6979722614843
ETH,GAB,462.4889669767835
ETH,ITA,137696.57552598478
ETH,AUS,12066.638448318
ETH,CMR,67.5863855739735
ETH,CHE,129095.09612411654
ETH,CZE,158.3446656166539
ETH,AFG,8.4473382561846
ETH,MMR,10.20902010888
ETH,IRN,171.44457121389402
ETH,MLT,0.0668551889869
ETH,GHA,144.1930936804773
ETH,LBN,1164.3545695089203
ETH,CAN,10296.906975180738
ETH,SWE,25855.37712221541
ETH,SLE,443.62708042543176
ETH,LBY,136.808345689755
ETH,MAR,1587.217369668742
ETH,MYS,2919.2908854242464
ETH,PER,196.1577931311133
ETH,FRA,35952.37277234309
ETH,CYP,19.0035455364895
ETH,GIN,15.2921570574409
ETH,SUR,2.7115798228965
ETH,MWI,44.2785753162675
ETH,ISL,184.973625140586
ETH,ZAF,4767.315490721607
ETH,QAT,228.860581454494
ETH,SWZ,1373.8421596661287
ETH,CHL,122.43588948176372
ETH,BFA,587.592863262811
ETH,BEL,49320.99181051896
ETH,ARG,197.731521926016
ETH,KWT,2188.19746251173
ETH,TTO,4.2223355686173
ETH,TZA,954.1811806853248
ETH,IND,33174.66914730125
ETH,TCD,77.55078227430431
ETH,SVN,744.83372866276
ETH,NOR,2849.4387449625838
ETH,CAF,44.4219857095159
ETH,TUR,41195.31336756062
ETH,FIN,6861.963081577341
ETH,ARE,75421.52017597768
ETH,LUX,5.8825062813826
ETH,MEX,2475.211725373323
ETH,PAK,13123.279812832823
ETH,YEM,18626.865446099844
ETH,LTU,150.610046147457
BGR,NPL,324.04999999999995
BGR,LBR,2756.275
BGR,AZE,32910.046
BGR,JOR,16106.05
BGR,AUT,522266.3140000001
BGR,RWA,0.417
BGR,THA,27977.32999999999
BGR,NZL,5557.5560000000005
BGR,POL,491128.5349999999
BGR,ECU,1022.666
BGR,NLD,488576.0430000001
BGR,DEU,3268757.981000001
BGR,SDN,2833.1889999999994
BGR,BDI,4.737
BGR,ESP,749159.0569999999
BGR,VNM,16090.967999999995
BGR,HUN,320045.216
BGR,GRC,1891170.63
BGR,HRV,114994.784
BGR,BGD,2545.749
BGR,MDA,75037.82899999998
BGR,BWA,2.673
BGR,NGA,36943.743
BGR,ARM,25096.169000000005
BGR,DOM,1897.934
BGR,SEN,1867.82
BGR,UKR,393207.3299999999
BGR,KHM,291.932
BGR,ALB,71624.42499999997
BGR,SAU,302938.5770000002
BGR,ISR,75781.10500000001
BGR,BLR,40928.03
BGR,MOZ,1254.636
BGR,TUN,111202.87
BGR,JAM,235.808
BGR,BRA,40246.366
BGR,EST,17120.351
BGR,LKA,5572.698999999999
BGR,JPN,31866.725
BGR,OMN,28621.572
BGR,DNK,184133.1379999999
BGR,PHL,14936.034
BGR,KEN,2677.9300000000003
BGR,UGA,2118.003
BGR,GTM,1163.532
BGR,AGO,1890.976
BGR,NER,321.556
BGR,LVA,32094.306999999997
BGR,RUS,713557.5320000004
BGR,MKD,623563.4940000001
BGR,COM,2988.544
BGR,CHN,406788.742
BGR,IRQ,124443.823
BGR,GBR,498094.3850000001
BGR,UZB,11392.618999999995
BGR,TKM,3550.140000000001
BGR,ZWE,1216.5510000000006
BGR,SVK,150965.88200000004
BGR,BIH,56981.070000000014
BGR,PRT,115491.168
BGR,USA,365351.54100000014
BGR,TGO,285.524
BGR,IRL,17395.211999999996
BGR,BHR,1496.448
BGR,COL,2243.352
BGR,KAZ,31017.929999999997
BGR,BEN,32503.821
BGR,GEO,319210.88
BGR,KOR,134169.005
BGR,IDN,17425.506999999998
BGR,HND,11.347
BGR,COG,2503.568
BGR,DZA,66237.74399999999
BGR,SGP,54124.658
BGR,ZMB,1875.923
BGR,EGY,235442.77
BGR,ETH,19284.214
BGR,HTI,337.905
BGR,MLI,1018.285
BGR,MUS,254.435
BGR,GAB,327.169
BGR,ITA,2345104.742
BGR,AUS,23588.137
BGR,CMR,956.1609999999998
BGR,CHE,179856.36300000004
BGR,CZE,292351.662
BGR,AFG,6021.360999999999
BGR,BOL,152.578
BGR,IRN,76458.357
BGR,MLT,41870.62300000001
BGR,GHA,12206.793
BGR,LBN,45728.98299999999
BGR,CAN,120020.16300000002
BGR,SWE,130726.69400000005
BGR,SLE,561.259
BGR,LBY,8371.548999999999
BGR,MAR,14394.823000000002
BGR,CRI,285.388
BGR,TJK,634.338
BGR,MYS,18290.085
BGR,MDG,83.862
BGR,MRT,943.363
BGR,PER,3119.0219999999995
BGR,FRA,1156900.398
BGR,CYP,84814.023
BGR,GIN,1567.727
BGR,SUR,288.238
BGR,MWI,483.267
BGR,ISL,997.569
BGR,ZAF,93709.87200000002
BGR,KGZ,2037.1410000000003
BGR,NIC,54.844
BGR,QAT,2822.366
BGR,URY,222.967
BGR,CHL,16973.334000000003
BGR,BFA,122.986
BGR,BEL,1431874.7369999995
BGR,ARG,29302.392
BGR,KWT,2537.737
BGR,TTO,82.14600000000002
BGR,TZA,12343.528
BGR,IND,88642.95100000002
BGR,TCD,15.811
BGR,SVN,123929.32600000002
BGR,NOR,49253.973000000005
BGR,CAF,99.58
BGR,TUR,2398975.8149999985
BGR,MNG,1832.186
BGR,FIN,46615.832
BGR,PRY,214.132
BGR,ARE,61462.01500000001
BGR,LUX,24965.696
BGR,MEX,35772.831
BGR,PAN,2332.2960000000003
BGR,PAK,8741.482000000002
BGR,YEM,925.967
BGR,LTU,36485.989
MLI,LBR,1179.824
MLI,THA,15771.365
MLI,POL,1.54
MLI,NLD,2629.175
MLI,DEU,3549.972
MLI,ESP,1635.71
MLI,VNM,10582.866
MLI,HUN,7.711
MLI,BGD,9449.534
MLI,NGA,1329.6810000000005
MLI,ARM,1.311
MLI,SEN,105833.882
MLI,UKR,10484.181
MLI,SAU,714.771
MLI,TUN,683.6909999999999
MLI,BRA,281.933
MLI,EST,160.035
MLI,JPN,1963.085
MLI,DNK,156.626
MLI,KEN,67.208
MLI,UGA,123.391
MLI,AGO,5.94
MLI,NER,3947.37
MLI,RUS,29015.298000000003
MLI,COM,0.212
MLI,CHN,86132.32800000002
MLI,GBR,7813.528
MLI,PRT,646.009
MLI,USA,5265.525
MLI,TGO,6357.832
MLI,IRL,739.952
MLI,BHR,94.509
MLI,BEN,16648.958
